360.31,763.07,312.46,827.39,389.04
651.73,46.59,529.85,137.8,539.34
37.867,771.37,407.62,211.46,654.7
9.9819,409.2,533.38,668.86,623.24
175.16,893.28,177.9,616.54,893.87
999.44,333.63,226.54,369.67,411.75
175.63,256.61,232.07,251.22,60.577
104.42,262.66,609.51,317.89,241.3
321.94,388.67,130.96,498.94,278.81
825.13,496.83,148.77,828.65,540.51
57.335,302.24,87.918,982.14,441.06
223.57,307.81,789.02,474.23,970.44
53.578,28.944,432.73,944.05,236.06
374.44,261.32,121.87,679.51,79.89
830.34,106.42,66.798,623.83,611.8
217.17,74.891,244.34,645.42,186.46
507.93,650.08,508.17,27.599,481.5
718.92,118.22,704.98,294.79,180.02
828.97,549.63,677.27,40.172,816.78
862.65,376.78,381.46,794.25,466.42
692.29,885.08,107.12,248.02,801.44
346.12,440.21,364.37,855.31,293.23
813.71,384.15,270.03,368.79,698.84
29.523,671.08,720.59,206.91,557.29
385.81,746.3,358.72,6.7922,906.54
791.5,495.27,420.58,929.49,14.597
568.76,252.08,253.08,146.65,886.65
758.86,680.14,813.47,557.29,87.673
248.23,460.75,94.981,874.16,12.112
671.39,821.08,187.4,124.14,665.22
540.82,756.35,652.88,725.84,69.953
896.65,979.36,103.89,963.45,582.82
690.43,320.3,339.22,473.97,639.79
880.82,506.76,813.56,151.16,240.62
114.97,681.11,722.64,704.22,269.9
897.9,196.86,261.88,154.74,732.07
295.61,987.1,716.15,553.67,600.67
738.16,217.95,838.55,333.92,755.53
622.23,252.93,496.58,569.66,275.67
761.42,977.27,13.606,136.41,619.63
496.48,151.61,235.46,109.34,137.34
459.51,894.37,283.79,299.19,57.421
611.03,581.3,447.12,677.29,566.67
327.76,484.97,505.67,330.61,174.92
722.74,185,658.58,401.34,225.99
778.59,462.95,9.2264,336.2,980.6
126.42,880.9,296.53,396.88,608.52
625.12,334.16,14.548,337.66,705.6
124.78,247.53,417.92,750.31,474.4
740,149.17,712.87,776.04,603.77
591.62,835.09,760.7,655.18,619.63
392.87,124.47,568.78,893.12,827.18
166.15,984.6,125.15,508.72,738.17
720.41,425.57,718.25,810.31,962.44
854.42,195.01,835.8,891.3,146.15
91.178,151.68,422.23,696.4,993.67
73.44,358.31,462.85,416.81,872.13
183.91,725.57,789.42,116.08,729.68
305.13,847.7,806.83,402.15,370.17
335.71,750.82,935.51,390.92,952.59
833.94,24.928,667.04,120.71,564.88
391.79,440.51,34.874,448.27,733.49
125.5,391.3,809.73,568.11,190.2
216.81,934.02,408.2,983.88,564.36
108.36,850.86,462.84,228.24,303.44
872.95,347.07,800.17,189.57,315.38
711.45,203.67,460.25,503.4,562.72
93.061,602.99,588.17,723.95,284.48
989.85,631.57,478.88,255.56,260.39
898.26,218.61,378.47,819.68,668.33
383.11,138.44,234.07,101.89,248.28
595.75,236.1,854.28,389.83,953.94
943.12,367.28,723.77,812.34,635.32
291.78,817.35,86.277,355.24,754.49
328.71,389.91,248.34,293.99,199.98
528.75,588.26,541.31,914.01,338.86
404.63,581.78,654.16,408.97,18.605
746.68,374.84,352.15,73.145,125.41
625.11,939.23,729.1,749.2,658.51
718.31,717.36,16.492,484.41,918.15
395.13,243.74,872.51,66.394,493.85
740.48,395.45,301.26,233.07,680.96
884.92,827.66,498.32,154.29,186.77
110.44,458.38,255.96,842.78,839.07
365.32,171.47,750.85,421.24,191.43
462.34,577.48,501.19,57.938,98.795
890.84,404.49,940.39,691.86,148.46
407.01,937.33,566.81,791.74,483.16
121.47,291.15,822.13,852.6,152.36
347.48,683.31,748.36,571.21,989.69
10.64,739.6,442.17,178.83,864.66
665.57,9.5218,748.19,502.31,818.81
708.22,732.19,946.45,367.17,293.56
214.07,870.09,711.34,816.27,257.17
859.13,550.67,621.65,970.29,485.08
881.48,923.15,593.43,697.5,160.57
467.09,863.64,832.71,924.5,434.08
1.1501,796.17,916.59,335.98,756.74
624.07,212.34,292.32,255.42,713.29
142.66,306.94,31.292,9.5841,79.798
835.14,171.86,573.96,213.44,63.295
195.55,19.326,303.05,377.15,262.02
7.7361,728.26,665.46,729.32,140.36
581.12,770.02,900.56,606.01,654.58
1.7924,448.34,635.2,878.18,103.64
952.69,80.433,952.42,767.24,921.25
970.19,311.18,831.38,795.23,624.55
803.9,694.43,627.21,390.67,599.23
626.84,698.56,732.54,774.02,478.92
818.93,928.1,488.59,342.24,824.23
566.37,566.51,318.73,864.69,814.93
83.324,83.614,926.93,446.31,965.66
561.11,798.75,170.81,188.02,122.45
730.99,177.64,610.83,57.589,379.33
121.78,659.48,544.99,220.32,872.66
393.15,283.58,669.48,222.81,159.47
584.09,835.17,611.12,668.07,981.3
257.78,926.14,644.36,923.64,21.356
330.74,812.04,454.88,555.26,154.63
590.88,780.17,713.81,774.45,102.41
450.1,334.59,986.28,300.03,461.97
26.881,447.38,867.22,854.26,137.07
99.477,963.04,781.1,15.188,895.81
306.96,549.25,604.49,0.73033,449.25
265.47,331.87,890.04,190.39,637.35
726.83,724.07,646.32,929.5,152.19
953.9,234.56,848.85,911.42,119.15
186.29,60.324,218.5,109.56,875.71
477.74,103.95,747.86,507.91,774.34
471.53,523.08,123.45,928.68,439.72
756.63,226.98,666.57,95.787,649.28
426.99,385.3,783.43,877.7,593.81
523.47,553.14,806.43,944.47,49.747
447.43,327.32,390.18,591.3,50.829
11.464,208.32,761.27,275.84,699.79
852.76,427.1,93.22,186.99,907.13
629.58,631.22,847.9,727.86,616.85
386.99,665.12,915.29,435.24,393.63
722.94,429.33,327.08,354.84,263.32
884.81,16.023,855.18,755.51,513.15
719.5,528.67,127.21,354.16,112.81
566.18,816.63,888.67,632.26,522.91
663.55,26.879,284.64,442.11,990.39
741.32,638.56,249.29,308.13,411.31
594.96,823.44,241,875.01,607.39
673.79,693.69,885.37,607.75,616.49
895.51,902.45,984.09,565.49,381.58
293.49,775.55,527.97,599.07,450.07
724.08,604.51,842.4,619.17,453.83
31.224,416.09,878.44,848.76,530.93
423.08,153.2,617.56,664.53,793.02
571.33,466.55,299.12,45.394,426.87
527.05,779.18,912.94,769.9,386.34
980.32,819.01,593.32,851.41,253.29
731.45,246.89,941.15,697.79,955.41
303.3,631.19,969.94,938.04,89.502
584.58,50.501,82.726,677.77,646.86
454.13,264.83,785.44,142.31,12.943
234.51,913.37,809.46,275.78,32.484
385.51,874.15,307.31,204.02,727.28
112.35,423.58,371.08,216.72,17.349
915.56,164.08,595.84,963.01,311.07
521.26,665.68,895.61,795.91,384.48
217.2,474.28,435.9,434.6,979.47
325.98,103.01,625.45,822.02,706.11
500.1,292.17,106.37,41.591,356.5
910.06,72.661,60.07,916.35,241.05
5.3525,693.22,931.58,176.78,985.77
101.16,311.7,370.07,922.36,228.91
391,346.71,451.77,268.54,34.688
350.23,640.95,684.67,639.08,923.32
55.166,522.08,139.64,31.734,726.25
105.94,24.686,609.72,333.95,504.6
492.64,874.46,545.16,890.8,247.45
566.33,572.3,563.64,296.83,149.2
725.45,945.77,242.65,407.66,732.43
472.81,591.42,914.38,530.2,602.77
178.61,290.59,167.55,671.19,269.36
723.91,766.95,514.7,536.96,37.109
982.48,688.77,331.74,644.67,184.18
307.57,442.61,242.03,523.66,602.76
993.76,571.84,913.04,494.36,762.1
393.58,326.32,31.46,367.44,724.08
688.37,117.65,82.053,615.92,133.27
804.27,678.57,86.921,676.39,718.98
955.55,2.0204,938.23,252.84,755.59
798.51,528.53,414.07,363.91,931.75
276.12,148.95,115.26,286.3,850.67
91.729,83.066,950.83,824.14,191.19
562.66,311.02,15.126,222.74,823.19
987.48,756.64,199.67,372.73,739.33
646.96,381.9,682.88,720.92,158.74
351.85,211.61,396.87,287.28,643.88
487.02,264.18,818.34,394.7,333.12
220.87,137.13,289.21,699.89,827.11
449.47,172.34,485.17,754.08,792.77
579.36,437.93,816.65,353.1,953.45
919.79,619.49,233.98,583.08,403.07
392.35,129.35,90.005,559.79,73.446
344.94,924.42,356.55,4.358,383.46
305.44,682.51,242.58,43.449,49.754
868.41,474.22,692.52,745.1,155.43
494.71,147.65,533.4,639.07,788.65
519.56,593.81,675.3,243.58,592.96
79.778,147.56,989.3,750.44,159.71
920.56,829.43,257.16,891.33,751.84
973.32,175.39,673.12,709.48,775.45
649.61,187.06,293.89,800.34,308.15
317.92,878.72,597.61,649.5,356.32
432.77,145.04,20.612,2.3373,762.91
676.49,655.9,198.75,362.65,390.62
709.2,587.11,309.95,117.11,925.56
594.62,353.74,535.07,645.51,265.03
239.05,212.95,75.841,20.214,83.759
537.18,297.95,752.22,970.82,254.81
575.23,564.04,217.78,271.09,237.55
26.185,225.86,271.07,249.91,269.86
431.93,662.36,598.18,51.137,807.59
622.12,593.5,688.21,732.65,369.95
86.229,871.96,658.73,252.11,866.45
302.16,592.43,219.14,718.71,573.32
198.14,7.8021,392.53,354.52,360.03
738.37,311.45,779.19,277.4,591.09
170.01,154.76,835.42,366.19,565.2
643.17,127.63,867.6,929,95.438
513.52,25.64,184.86,448.63,431.8
506.73,928.76,912.25,305.28,933.42
761.65,203.92,934.18,625.94,689.95
616.97,469.57,504.1,147.16,624.55
77.268,895.58,659.05,339.74,593.16
144.64,773.11,382.11,374.79,114.76
753.24,846.91,936.19,117.64,976.73
145.82,887.9,521.19,600.65,118.9
157.69,488.98,341.3,684.04,495.62
423.04,364.05,556.42,53.914,141.62
409.8,604.41,254.7,91.041,954.26
225.1,601.47,272.38,587.9,323.25
99.895,833.96,743.41,521.82,259.55
967.5,984.3,706.31,868.08,432.78
247.06,640.22,462.36,513.16,442.52
124.49,578.86,813.15,8.8783,97.826
499.47,887.38,996.55,94.693,406.3
29.024,890.52,651.99,155.49,581.95
623.97,171.99,379.73,82.151,173.05
181.3,529.1,917.85,750.18,64.134
930.36,40.895,649,993.3,312
29.725,220.75,176.67,118.53,322.05
144.03,879.94,843.87,246.38,563.47
481.11,53.613,211.43,578.75,683.39
516.21,765.07,611.6,227.42,600.64
288.67,102.16,322.7,630.38,725.48
159.42,394.15,663.51,406.73,648.97
126.58,53.059,457.05,846.92,97.496
326.69,183.85,658.43,497.11,995.63
965.27,224.47,189.44,583.36,114.28
452.62,320.77,690.91,449.77,681.3
827.9,736.45,531.53,366.13,730.95
606.75,121.92,607.14,329.62,290.02
263.79,299.76,594.86,802.67,321.94
172.97,833.2,496.32,171.49,666.22
557.47,220.14,645.8,216.82,912.33
139.72,430.19,423.19,676.02,928.11
211.56,287.37,193.43,204.34,193.45
252.29,874.66,853.85,895,474.45
310.42,974.68,926.94,45.225,377.63
324.83,491.04,380.07,684.42,645.58
229.19,15.591,797.72,333.2,704.66
561.43,272.98,121.26,371.79,431.31
153.11,991,246.77,11.049,763.3
609.75,205,543.16,578.98,216.34
444.54,783.76,931.98,970.96,327.51
313.19,841.74,648.59,351.44,985.29
935.84,899.07,149.88,296.33,606.9
739.29,963.25,242.49,898.31,902.75
62.274,597.21,32.992,799.43,450.2
754.1,498.38,307.66,367.04,786.71
966.74,923.01,310.57,502.65,363.2
671.38,805.22,835.08,953.21,560.31
233.48,286.09,499.44,530.27,651.55
513.57,980.06,906.29,744.38,32.504
864.58,816.29,284.24,452.1,646.1
827.27,24.009,532.9,94.878,255.02
346.71,93.421,492.8,252.17,514.56
939.14,611.55,478.03,149.95,404.25
65.468,335.58,283.49,126.28,492.44
620.73,784.43,674.52,983.03,214.89
968.4,779.71,609.35,400.98,458.14
868.98,755.37,589.42,329.72,599.8
233.37,720.63,454.79,626.24,503.61
654.84,646.01,562.86,849.08,705.36
318.98,97.626,384.27,744.29,728.73
716.41,427.18,312.78,289.63,341.8
541.79,723.55,734.39,617.07,904.42
709.58,643.92,580.94,801.27,327.54
408.26,756.86,853.58,496.44,71.148
226.04,668.78,749.29,295.63,296.15
522.77,572.83,791.03,465.15,409.35
837.1,815.47,509.79,850.77,581.97
982.65,909.67,281.23,250.49,880.21
170.44,785.52,795.56,209.2,390.05
654.79,833.67,141.31,93.4,211.47
325.73,164.21,387.98,629.27,583.23
348.3,592.07,476.95,676.62,434.72
395.47,949.09,654.59,206.04,151.87
185.84,909.04,825.35,678.8,614.22
779.41,14.055,873.28,841.85,743.49
402.93,633.65,327.32,756.92,335.15
70.721,475.16,130.37,476.93,205.87
702.38,8.0031,616.81,40.762,257.95
441.39,580.73,934.44,984.53,590.07
610.03,120.28,115.6,349.36,959.64
769.9,466.11,22.132,117.64,64.705
61.216,903.5,857.38,496.82,754.1
827.6,933.77,778.48,633.56,933.34
868.23,550.54,473.69,181.23,988.67
402.81,541.76,594.65,548.23,691.71
500.91,109.91,611.61,895.27,881.51
622.12,298.8,235.57,49.15,356.21
107.97,723.66,566.42,69.454,321.08
111.43,313.15,431.76,426.49,460.49
579.47,434.09,975.65,151.24,743.78
966.03,795.33,776.26,174.19,14.794
412.79,921.1,882.47,539.88,125.49
558.65,334.55,205.39,698.37,595.05
576.29,472.28,827.07,434.18,803.95
429.21,804.68,339.91,346.3,101.63
305.15,771.36,963.33,235.07,873.17
175.38,70.036,828.51,24.646,357.29
434.75,505.98,230.79,613.57,469.89
661.3,554.54,654.02,758.5,700.03
862.5,346.13,985.75,228.55,197.46
82.329,319.06,369,654.34,27.523
212.23,174.01,643.78,387.32,263.39
226.31,896.22,559.58,580.03,368.14
937.85,796.82,578.98,460.93,852.16
73.851,384.87,183.53,821.3,303.52
506.09,666.86,414.52,891.24,138.03
514.16,250.05,13.847,764.12,643.77
76.041,644.61,142.42,285.76,633.77
453.55,366.54,419.75,303.9,671.99
364.74,256.92,233.06,260.78,910.12
478.55,743.95,579.1,333.64,846.96
684.67,388.92,231.78,224.99,161.87
327.2,494.31,284.19,915.38,940.08
626.38,543.49,115.24,95.598,502.46
795.03,768.17,433.17,913.54,487.47
353.34,931.02,731.9,199.33,190.57
808.57,51.517,372.67,897.43,118.53
894.04,651.73,40.714,899.91,491.46
487.16,186.5,472.68,495.99,906.93
282.39,302.52,939.45,258.24,857.63
423.58,177.21,552.18,343.38,629.08
819.1,618.1,520.08,94.529,135.43
918.81,838.56,406.54,762.56,112.57
106.39,1.7461,652.52,385.41,192.47
355.95,455.38,822.78,207.55,835.22
679.08,798.76,81.584,55.522,538.1
364.64,738.83,191.72,727.38,141.54
770.78,277.61,400.88,339.88,813.58
839.26,824.77,414.95,885.44,916.23
428.69,573.51,852.09,976.53,249.83
117.75,397.57,280.25,678.89,184.13
756.9,55.645,693.8,527.32,74.798
706.79,608.29,841.44,137.91,200.89
357.28,75.312,667.16,538.51,795.06
629.88,554.08,313.76,87.516,211.62
147.37,106.94,129.08,600.51,141.13
689.5,950.83,347.45,437.41,483.32
344.38,508.31,82.934,953.24,230.31
200.72,860.16,451.34,367.2,49.466
504.88,165.14,449.8,412.8,222.96
530.41,986.69,913.04,522.94,519.21
457.53,100.66,723.01,196.83,151.72
451.05,377.55,30.375,331.21,167.07
904.42,742.96,950.14,790.74,436.66
389.19,563.84,653.44,843.28,614.25
990.18,162.67,767.91,666.38,439.47
20.747,539.27,43.167,463.19,689.22
987.54,974.48,191.48,909.52,577.73
731.2,838.73,893.04,12.617,379.68
665.74,122.94,161.81,640.29,793.09
195.75,488.77,898.59,377.2,600.24
663.95,52.471,912.37,185.23,702.92
597.73,602.45,515.85,138.28,115.31
989.7,411.01,332.74,987.87,159.52
3.8261,703.83,828.7,79.213,502.45
424.69,353.46,640.57,586.55,980.71
627.11,24.792,369.66,638.35,165.67
813.61,549.65,95.785,573.72,161.78
491.94,488.68,822.14,980.13,276.88
992.94,527.29,0.72212,15.502,350.79
283.32,391.19,385.69,226.74,803.74
518.55,75.48,859.12,399.82,57.921
281.3,287.04,507.69,406.28,255.99
33.205,899.86,210.38,324.96,971.24
109.55,743.29,61.467,865.02,319.89
4.0468,305.75,401.56,805.22,171.73
439.99,930.73,176.27,23.498,225.21
766.9,451.99,701.82,919.58,232.51
964.35,252.74,550.36,944.23,328.02
862.87,71.282,6.2558,973.12,108.48
24.437,997.95,621.24,195.55,807.96
62.72,558.32,170.91,586.27,944.84
56.397,144.43,258.76,802.56,641.61
266.44,685.05,361.94,615.5,859.72
489.45,774,121.86,949.15,637.5
330.58,133.52,680.51,977.09,443.41
170.02,523.83,492.75,186.23,218.26
554.08,205.55,788.42,629.07,824.53
795.54,510.9,601.65,866.52,425.62
695.6,819.79,402.91,150.53,386.26
983.31,118.36,718.41,870.84,695.72
964.89,7.3107,785.44,772.59,399.82
393.87,204.83,845.4,895.11,425.06
442.75,275.89,965.74,961.44,987.41
391.73,210.67,32.495,940.66,745.45
250.99,15.616,723.83,34.835,711.4
559.99,972.48,4.958,317.31,258.01
950.9,500.27,527.93,172.12,830.54
907.93,637.89,69.13,895.74,314.77
781,967.94,438.38,513,657.09
162.86,897.35,334.99,410.31,667.23
926.89,944.21,61.127,486.33,721.27
869.94,396.45,551.74,262.7,883.28
65.442,430.41,712.89,170.07,602.44
692.63,160.63,132.31,135.7,379.65
882.91,429.18,451.48,139.27,167.25
921.06,501.93,323.6,28.862,501.39
303.46,523.35,46.305,114.85,877.42
888.31,945.24,684.87,361.75,729.68
453.95,844.93,97.799,263.99,32.758
500.67,773.46,2.0606,72.64,251.87
173.51,640.43,579.98,23.553,609.47
543.29,95.976,764.97,993.86,988.9
554.13,659.49,256.48,570.27,294.05
779.12,383.7,450.72,305.13,926.1
958.13,9.7508,175.03,425.22,808.75
921.07,647.31,488.88,558.58,975.72
524.56,998.95,729.12,292.69,38.317
473.42,554.92,964.43,798.2,646.09
177.44,847.17,436.75,799.42,522.64
38.23,700.13,492.59,768.32,572.09
418.36,763.48,367.21,848.57,36.898
99.405,354.58,31.183,973.26,848.08
891.9,853.71,928.34,934.23,119.61
482.21,92.206,801.38,980.85,625.03
256.35,546.6,910.94,373.49,349.22
843.39,713.06,761.48,342.86,520.89
311.49,398.15,351.96,821.44,993.46
934.72,283.33,596.48,149.22,137.74
459.41,309.3,647.34,818.59,945.7
799.84,415.03,257.04,132.18,480.6
521.27,309.01,273.16,63.867,285.21
556.12,35.84,95.564,789.03,652.3
679.92,793.57,75.552,822.68,659.6
170.5,717.57,442.44,819.01,748.73
225.94,427.53,80.785,526.06,191.96
764.66,784.64,73.845,6.7212,126.75
485.56,843.1,187.51,679.25,576.55
142,16.047,104.88,52.116,961.35
476.56,159.12,415.89,615.47,717
752.9,484.2,577.6,584.77,141.86
710.33,461.57,636.79,189.97,41.21
429.03,997.22,450.05,635.6,718.18
289.17,892.95,755.82,519.95,180.07
132.86,706.63,105.42,335.69,969.74
970.31,816.83,929.07,612.2,951.63
862.66,393.1,687.58,495.56,721.76
158.09,412.3,364.88,628.78,877.45
932.44,547.94,174.22,765.48,583.01
965.05,446.44,832.37,855.31,587.43
548.56,262.77,564.05,441.67,714.86
891.43,251.42,951.09,393.08,959.52
639.88,981.37,154.6,687.48,19.393
704.83,983.17,253.38,395.41,258.18
614.69,889.92,499.28,970.31,265.03
814.43,834.14,481.86,167.9,807.79
989.35,927.91,404.89,308.16,406.26
656.91,942.62,797.76,626.29,437.06
396.24,779.65,16.784,902.7,616.05
800.21,700.41,810.09,606.39,59.098
969.39,969.23,932.8,694.8,502.45
477.29,276.22,243.49,544.25,864.47
241.5,256.33,431.44,394.83,474.72
700.02,688.28,728.28,480.58,369.97
3.31,21.716,953.18,815.7,138.32
363.55,24.121,95.403,661.66,371.29
791.98,39.319,567.49,99.06,371.73
331.07,492.99,91.524,255.62,161.54
852.89,920.03,739.69,690.08,87.658
699.79,875.01,675.49,799.62,451.45
831.89,955.03,843.04,405.16,951.16
872.8,220.34,688.26,398.24,654.02
612.03,477.11,343.18,693.17,136.69
149.78,602.14,409.85,765.67,136.6
681.96,941.18,639.79,457.21,377.27
369.23,444.92,511.02,674.06,66.876
189.85,682.75,822.53,216.87,548.07
556.58,640.15,19.284,256.92,716.75
827.6,910,86.861,923.69,19.66
459.84,109.82,235.81,830.23,561.16
514.24,742.44,991.81,542.8,760.95
690.28,646.87,789.29,345.73,260.05
862.08,450.29,354.06,979.3,156.22
856.41,249.9,451.05,409.07,433.63
932.13,850.29,448.4,600.92,832.94
554.27,56.89,39.809,101.14,724.13
764.93,77.378,42.239,168.39,974.17
260.54,296.83,265.24,787.24,925.14
701.74,401.75,833.27,872.13,985.21
271.44,373.18,718.45,92.289,421.59
724.71,737.28,62.604,914.19,811.74
954.06,453.36,172.75,552.88,160.08
871.68,425.01,63.686,807.29,410.68
138.31,936.94,589.21,610.27,934.46
287.66,553.46,620.45,83.286,613.84
927.32,647.75,14.478,304.67,570.09
741.06,574.88,339.96,942.1,71.715
215.62,219.38,316.56,75.539,929.13
292.91,651.13,721.85,481.52,445.39
153.72,692.13,64.312,682.11,84.177
320.35,563.48,17.115,245.14,281.1
